text,created_at,lat,lon,place,coordinates,location,polarity score,sentiment,emotion,party
Our little patriot!  GG: I voted #election2016 #vote #SheswithHer @ Lincoln Park https://t.co/QyyyE2R6N9,11/8/2016 13:12,32.81026599,-96.75326667,"Place(name='Dallas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/18810aa5b43e76c7.json', full_name='Dallas, TX', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-96.977527, 32.620678], [-96.54598, 32.620678], [-96.54598, 33.019039], [-96.977527, 33.019039]]], type='Polygon'), contained_within=[], id='18810aa5b43e76c7')","{'coordinates': [-96.75326667, 32.81026599], 'type': 'Point'}","Dallas, TX",0.512035707,negative,Anger,Election
Outside polling location in Spring Tx. Police speaking with man sitting by sign: FAGGOTS VOTE DEMOCRAT.… https://t.co/TVSa5Kfa1o,11/8/2016 13:10,40.7078,-74.0119,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.0119, 40.7078], 'type': 'Point'}",NY,1,neutral,Anger,Hillary
Outside the polling location. Just cast my #vote on this #beautiful #election2016… https://t.co/Yofqldw7Nf,11/8/2016 13:10,40.698399,-73.3242146,"Place(name='Babylon', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/6fbf9d86326dfc1f.json', full_name='Babylon, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.343963, 40.675966], [-73.313098, 40.675966], [-73.313098, 40.712882], [-73.343963, 40.712882]]], type='Polygon'), contained_within=[], id='6fbf9d86326dfc1f')","{'coordinates': [-73.3242146, 40.698399], 'type': 'Point'}",Long Island,1.006025186,neutral,Anger,Election
"PLEASE 👏🏻 FUCKING 👏🏻 VOTE 👏🏻
#election2016 @ Richmond, Virginia https://t.co/nEdmouKGvt",11/8/2016 13:08,38.87933,-76.98671,"Place(name='Washington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', full_name='Washington, DC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon'), contained_within=[], id='01fbe706f872cb32')","{'coordinates': [-76.98671, 38.87933], 'type': 'Point'}","Washington, DC",1,neutral,Anger,Election
"Please go #vote today! #election2016 @ New York, New York https://t.co/i4kQtMeBHp",11/8/2016 13:07,41.06739862,-73.52261556,"Place(name='Stamford', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/468bfe7c705fbc37.json', full_name='Stamford, CT', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.606436, 41.016898], [-73.501758, 41.016898], [-73.501758, 41.179771], [-73.606436, 41.179771]]], type='Polygon'), contained_within=[], id='468bfe7c705fbc37')","{'coordinates': [-73.52261556, 41.06739862], 'type': 'Point'}",On a plane... ✈♓️,1,neutral,Anger,Election
Rock the vote #election2016 #WhyNot @ Patterson Park https://t.co/YXa6OyiHd9,11/8/2016 12:57,36.23151386,-115.2361531,"Place(name='Las Vegas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5c2b5e46ab891f07.json', full_name='Las Vegas, NV', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-115.384091, 36.129459], [-115.062159, 36.129459], [-115.062159, 36.336371], [-115.384091, 36.336371]]], type='Polygon'), contained_within=[], id='5c2b5e46ab891f07')","{'coordinates': [-115.23615311, 36.23151386], 'type': 'Point'}","Las Vegas, NV",0.057896815,negative,Anger,Election
So lunch it will have to be: @realDonaldTrump #TrumpPence16 #Trump2016 #Election2016 #ElectionDay #MAGA... https://t.co/2L9DETA4tF,11/8/2016 12:51,41.2881,-73.9176,"Place(name='Croton-on-Hudson', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01b828da4311466f.json', full_name='Croton-on-Hudson, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.946553, 41.168161], [-73.847928, 41.168161], [-73.847928, 41.334491], [-73.946553, 41.334491]]], type='Polygon'), contained_within=[], id='01b828da4311466f')","{'coordinates': [-73.9176, 41.2881], 'type': 'Point'}","NYC, NY",1.891163421,neutral,Anger,Trump
So... #ivoted #election2016 #gohawks #cantbelievepeoplecanstillrununopposed #dutydone #Govote… https://t.co/uNrW8iJJq9,11/8/2016 12:50,40.67863,-73.94675,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.94675, 40.67863], 'type': 'Point'}","Bedford Stuyvesant, Brooklyn",0.108836579,negative,Anger,Election
"still made it. ✔️ #Election2016 @ Brooklyn, New York https://t.co/U2anFPzZOD",11/8/2016 12:45,40.7142,-74.0064,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.0064, 40.7142], 'type': 'Point'}","New York, NY",0.108836579,negative,Anger,Election
The best campaign sign of the year. #election2016 @ Mt. Vernon Recreation Center https://t.co/aLIb04EUYP,11/8/2016 12:39,36.1370017,-80.2738923,"Place(name='Winston-Salem', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/24a53a1880093fa9.json', full_name='Winston-Salem, NC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.389019, 35.9341262], [-80.100949, 35.9341262], [-80.100949, 36.240211], [-80.389019, 36.240211]]], type='Polygon'), contained_within=[], id='24a53a1880093fa9')","{'coordinates': [-80.2738923, 36.1370017], 'type': 'Point'}","Winston-Salem, NC, USA",1,neutral,Anger,Election
"The deed is done #election2016 #govote #frederick #maryland #frederickmd @ Frederick, Maryland https://t.co/ETm5tFLrAP",11/8/2016 12:38,38.9430499,-76.95568398,"Place(name='Brentwood', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/550261b0fc17fbe3.json', full_name='Brentwood, MD', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.96233, 38.935209], [-76.949406, 38.935209], [-76.949406, 38.953826], [-76.96233, 38.953826]]], type='Polygon'), contained_within=[], id='550261b0fc17fbe3')","{'coordinates': [-76.95568398, 38.9430499], 'type': 'Point'}","Brentwood, MD",0.108836579,negative,Anger,Election
The deed is done folks. #election2016 is on the books #nevertrump @ City of Culver City - Local… https://t.co/h43UIB4fE6,11/8/2016 12:37,40.7150656,-73.8440172,"Place(name='Queens', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', full_name='Queens, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]], type='Polygon'), contained_within=[], id='00c39537733fa112')","{'coordinates': [-73.8440172, 40.7150656], 'type': 'Point'}",New York,0.108836579,negative,Anger,Trump
The excitement at @LifeatPurdue is palpable for #Election2016 #America @ Purdue University https://t.co/aGjnCcVVef,11/8/2016 12:37,40.7425,-74.02861111,"Place(name='Hoboken', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/e9143a85705b4d40.json', full_name='Hoboken, NJ', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.044085, 40.7336], [-74.020431, 40.7336], [-74.020431, 40.7591594], [-74.044085, 40.7591594]]], type='Polygon'), contained_within=[], id='e9143a85705b4d40')","{'coordinates': [-74.02861111, 40.7425], 'type': 'Point'}","New York, NY",1,neutral,Anger,Election
"The Irish should get the humor, at least. #election2016 @ Morton Community Center https://t.co/usMr2trf7s",11/8/2016 12:36,42.3858734,-71.0956504,"Place(name='Somerville', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/ae845a49091f2727.json', full_name='Somerville, MA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-71.134552, 42.3727525], [-71.072892, 42.3727525], [-71.072892, 42.418052], [-71.134552, 42.418052]]], type='Polygon'), contained_within=[], id='ae845a49091f2727')","{'coordinates': [-71.0956504, 42.3858734], 'type': 'Point'}",#somerville #Brooklyn #Boston ,0.353004403,negative,Anger,Election
This #babyfeminist and I are currently waiting in line to #vote. #imwithher #election2016… https://t.co/jZMRpEQZwt,11/8/2016 12:28,37.62836275,-77.33691587,"Place(name='Mechanicsville', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/91923d1d1be8347e.json', full_name='Mechanicsville, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.421421, 37.576879], [-77.293309, 37.576879], [-77.293309, 37.669732], [-77.421421, 37.669732]]], type='Polygon'), contained_within=[], id='91923d1d1be8347e')","{'coordinates': [-77.33691587, 37.62836275], 'type': 'Point'}","Mechanicsville, VA",2.315120175,positive,Anger,Hillary
This day; and the last two years. #cnn #election2016 #todayistheday #nomoredays… https://t.co/NJ40M9baRS,11/8/2016 12:27,41.2989324,-74.9526371,"Place(name='Pennsylvania', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json', full_name='Pennsylvania, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]], type='Polygon'), contained_within=[], id='dd9c503d6c35364b')","{'coordinates': [-74.9526371, 41.2989324], 'type': 'Point'}",,0.055728215,negative,Anger,Election
This was full... #election2016 #ImWithHer #hillaryclinton #PENNSYLVANIA #VoteBlue #democrat @… https://t.co/uyhhnkcypf,11/8/2016 12:23,40.5776,-73.9616,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.9616, 40.5776], 'type': 'Point'}","New York, NY",0.926848254,negative,Anger,Hillary
"To my American friends: VOTE OR DIE - PATRIA O MUERTE #election2016 #terror @ Washington,… https://t.co/tIINoov4V5",11/8/2016 12:20,29.4167,-98.5,"Place(name='San Antonio', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json', full_name='San Antonio, TX', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]], type='Polygon'), contained_within=[], id='3df4f427b5a60fea')","{'coordinates': [-98.5, 29.4167], 'type': 'Point'}","San Antonio, TX ",0.474579401,negative,Anger,Election
"Today is the day!!! #Election2016 the line is long, but the people want their voices heard!! 🇺🇸… https://t.co/xD9C2g9Biw",11/8/2016 12:15,42.670185,-83.04911,"Place(name='Shelby', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5c8c81a4fef94364.json', full_name='Shelby, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.095428, 42.623997], [-82.9732981, 42.623997], [-82.9732981, 42.715777], [-83.095428, 42.715777]]], type='Polygon'), contained_within=[], id='5c8c81a4fef94364')","{'coordinates': [-83.04911, 42.670185], 'type': 'Point'}","Shelby Township, MI",0.512035707,negative,Anger,Election
Today's the day! #imwithher #election2016 #madampresident #turngablue #america #suffragette @… https://t.co/O79duRB2GZ,11/8/2016 12:12,42.7166169,-84.55282883,"Place(name='Lansing', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/91eb113282d003a1.json', full_name='Lansing, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.63184, 42.6185662], [-84.483958, 42.6185662], [-84.483958, 42.805532], [-84.63184, 42.805532]]], type='Polygon'), contained_within=[], id='91eb113282d003a1')","{'coordinates': [-84.55282883, 42.7166169], 'type': 'Point'}","Lansing, MI",0.108836579,negative,Anger,Hillary
Today's the day!! Go #vote everyone!!! #election2016 #election #govote #hillary #trump @ The… https://t.co/1RYWanF1na,11/8/2016 12:11,33.97804646,-118.4455688,"Place(name='Marina del Rey', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5eb20415c64640aa.json', full_name='Marina del Rey, CA', place_type='neighborhood', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.4741578, 33.9601689], [-118.4321992, 33.9601689], [-118.4321992, 33.98647], [-118.4741578, 33.98647]]], type='Polygon'), contained_within=[], id='5eb20415c64640aa')","{'coordinates': [-118.44556881, 33.97804646], 'type': 'Point'}",,1,neutral,Anger,Hillary
US Voting Day Election 2016 #election2016 #unitedstates #democracy #hilaryclinton #donaldtrump… https://t.co/aOkqD6IfEZ,11/8/2016 12:06,38.84823423,-77.06884756,"Place(name='Arlington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/319ee7b36c9149da.json', full_name='Arlington, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.172219, 38.827378], [-77.031779, 38.827378], [-77.031779, 38.934311], [-77.172219, 38.934311]]], type='Polygon'), contained_within=[], id='319ee7b36c9149da')","{'coordinates': [-77.06884756, 38.84823423], 'type': 'Point'}","Arlington, VA",0.108836579,negative,Anger,Trump
VOTE!  🇺🇸 #coffeewithasideofdemocrat #election2016 #imwithher #gayrightsarehumanrights 🏳️‍🌈 @… https://t.co/l8xgBZELMl,11/8/2016 11:59,40.8721205,-74.47819836,"Place(name='Parsippany', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01476f41278c3cd7.json', full_name='Parsippany, NJ', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.483462, 40.8279562], [-74.399375, 40.8279562], [-74.399375, 40.885137], [-74.483462, 40.885137]]], type='Polygon'), contained_within=[], id='01476f41278c3cd7')","{'coordinates': [-74.47819836, 40.8721205], 'type': 'Point'}",Northern NJ,0.108836579,negative,Anger,Hillary
"Vote! #election2016 #presidentialelection #brooklyn #williamsburg #vote @ Williamsburg, Brooklyn https://t.co/uBC9yZ1BXw",11/8/2016 11:59,41.4505,-82.0217,"Place(name='Avon', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/9d8a608c1895dce3.json', full_name='Avon, OH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-82.069227, 41.4183606], [-81.969378, 41.4183606], [-81.969378, 41.47865], [-82.069227, 41.47865]]], type='Polygon'), contained_within=[], id='9d8a608c1895dce3')","{'coordinates': [-82.0217, 41.4505], 'type': 'Point'}","ÜT: 41.461438,-82.014381",0.108836579,negative,Anger,Election
VOTE! #IVoted #TeamHillary hillaryclinton #Democrat #Brooklyn #PS5 #Poll #PollingStation… https://t.co/ZHcLSFKOFh,11/8/2016 11:59,37.46492091,-77.51945252,"Place(name='Virginia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json', full_name='Virginia, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.67529, 36.540739], [-75.16644, 36.540739], [-75.16644, 39.466012], [-83.67529, 39.466012]]], type='Polygon'), contained_within=[], id='5635c19c2b5078d1')","{'coordinates': [-77.51945252, 37.46492091], 'type': 'Point'}","Richmond, VA",19.71547723,positive,Anger,Hillary
Voted #election2016 @ Town of Cheraw https://t.co/u6O7PF3sIv,11/8/2016 11:56,40.27971197,-85.49761668,"Place(name='Indiana', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1010ecfa7d3a40f8.json', full_name='Indiana, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-88.097892, 37.771743], [-84.78458, 37.771743], [-84.78458, 41.761368], [-88.097892, 41.761368]]], type='Polygon'), contained_within=[], id='1010ecfa7d3a40f8')","{'coordinates': [-85.49761668, 40.27971197], 'type': 'Point'}",,0.108836579,negative,Anger,Election
"Voted this morning. #election2016 #electionday #unitedstates @ Indian Land, SC https://t.co/A1Oa1u20Bw",11/8/2016 11:51,41.5636195,-72.6763517,"Place(name='Middletown', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/8c814b789b5f7574.json', full_name='Middletown, CT', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-72.752943, 41.494706], [-72.58268, 41.494706], [-72.58268, 41.604104], [-72.752943, 41.604104]]], type='Polygon'), contained_within=[], id='8c814b789b5f7574')","{'coordinates': [-72.6763517, 41.5636195], 'type': 'Point'}",CT/USA/Sol3/Milky Way/Virgo,0.108836579,negative,Anger,Election
"Voted! 🇺🇸 #election2016 @ Washington, District of Columbia https://t.co/oiLiVNRQtJ",11/8/2016 11:46,37.51758076,-77.5164333,"Place(name='Richmond', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/00f751614d8ce37b.json', full_name='Richmond, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.601044, 37.447046], [-77.385297, 37.447046], [-77.385297, 37.61272], [-77.601044, 37.61272]]], type='Polygon'), contained_within=[], id='00f751614d8ce37b')","{'coordinates': [-77.5164333, 37.51758076], 'type': 'Point'}",RVA,0.108836579,negative,Anger,Election
Voted! 🇺🇸🇺🇸 #election #vote2016 #election2016 #america #usa @ Eaton Elementary School https://t.co/K5qhQcBOSj,11/8/2016 11:46,37.26906177,-76.02289207,"Place(name='Virginia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json', full_name='Virginia, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.67529, 36.540739], [-75.16644, 36.540739], [-75.16644, 39.466012], [-83.67529, 39.466012]]], type='Polygon'), contained_within=[], id='5635c19c2b5078d1')","{'coordinates': [-76.02289207, 37.26906177], 'type': 'Point'}",Chincoteague Island,0.926848254,negative,Anger,Election
"Voted! Make sure you get out and vote today! #vote #election2016 @ Rockland, Massachusetts https://t.co/dLWtbhv42X",11/8/2016 11:46,38.490807,-90.815342,"Place(name='Gray Summit', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/715eccc717aa138d.json', full_name='Gray Summit, MO', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-90.858811, 38.477153], [-90.766799, 38.477153], [-90.766799, 38.508053], [-90.858811, 38.508053]]], type='Polygon'), contained_within=[], id='715eccc717aa138d')","{'coordinates': [-90.815342, 38.490807], 'type': 'Point'}","Pacific, MO",0.512035707,negative,Anger,Election
Voter number 339 this morning! #ivoted🇺🇸 #vote2016 #election2016 @ The Library Center https://t.co/So4VEYO7V1,11/8/2016 11:43,39.965965,-82.993822,"Place(name='Columbus', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3df0e3eb1e91170b.json', full_name='Columbus, OH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.200169, 39.832013], [-82.7713751, 39.832013], [-82.7713751, 40.157354], [-83.200169, 40.157354]]], type='Polygon'), contained_within=[], id='3df0e3eb1e91170b')","{'coordinates': [-82.993822, 39.965965], 'type': 'Point'}","Columbus, OH",0.108836579,negative,Anger,Election
"Voting is a right, privilege, and responsibility! VOTE TODAY! 🇺🇸 #ivoted #vote #election2016 @… https://t.co/0FykRwhyZt",11/8/2016 11:38,39.29938607,-76.5794865,"Place(name='Baltimore', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json', full_name='Baltimore, MD', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.7115205, 39.197211], [-76.529443, 39.197211], [-76.529443, 39.372215], [-76.7115205, 39.372215]]], type='Polygon'), contained_within=[], id='c0b8e8dc81930292')","{'coordinates': [-76.5794865, 39.29938607], 'type': 'Point'}","Baltimore, Maryland",2.63602335,positive,Anger,Election
Voting Proof #nyc #election2016 @cgexperience @ Midtown Manhattan https://t.co/WUDFV7haT3,11/8/2016 11:37,40.89488723,-73.88223025,"Place(name='Bronx', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/002e24c6736f069d.json', full_name='Bronx, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.933612, 40.785365], [-73.765271, 40.785365], [-73.765271, 40.91533], [-73.933612, 40.91533]]], type='Polygon'), contained_within=[], id='002e24c6736f069d')","{'coordinates': [-73.88223025, 40.89488723], 'type': 'Point'}","Boogie Down, NYC, USA",0.108836579,negative,Anger,Election
Was the first to cast my vote today!!!  #election2016 #redwhiteandblue #proudtobeanamerican… https://t.co/Vt1rhD4LMs,11/8/2016 11:17,38.83703,-77.05794,"Place(name='Alexandria', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/d6819fe60643ebc1.json', full_name='Alexandria, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.144435, 38.789907], [-77.037304, 38.789907], [-77.037304, 38.8448531], [-77.144435, 38.8448531]]], type='Polygon'), contained_within=[], id='d6819fe60643ebc1')","{'coordinates': [-77.05794, 38.83703], 'type': 'Point'}",D.C. area,0.055728215,negative,Anger,Election
We voted Today how about you? #imwithher #Vote #election2016 @ J. K.… https://t.co/KFM5WhU8yy,11/8/2016 10:51,36.79052512,-76.17983696,"Place(name='Virginia Beach', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/84229b03659050aa.json', full_name='Virginia Beach, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.22808, 36.672684], [-75.9118121, 36.672684], [-75.9118121, 36.932399], [-76.22808, 36.932399]]], type='Polygon'), contained_within=[], id='84229b03659050aa')","{'coordinates': [-76.17983696, 36.79052512], 'type': 'Point'}",Bajor,0.108836579,negative,Anger,Hillary
"We voted! (OK well I voted, but she bubbled in for me.) #election2016 #vote #rockthevote @… https://t.co/UgyhcszTlR",11/8/2016 10:48,40.707499,-74.011153,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.011153, 40.707499], 'type': 'Point'}",New York City ,0.926848254,negative,Anger,Election
"We voted! Don't forget to cast ballot. 

#vote #election2016 #dontforgettovote #77Whiskeys… https://t.co/QfD8jG868J",11/8/2016 10:28,39.74,-104.9923,"Place(name='Denver', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', full_name='Denver, CO', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]], type='Polygon'), contained_within=[], id='b49b3053b5c25bf5')","{'coordinates': [-104.9923, 39.74], 'type': 'Point'}","Denver, USA",0.037452656,negative,Anger,Election
